DatGeracaoConjuntoDados;CodEmpreendimento;CodCEG;NomEmpreendimento;NumCoordNEmpreendimento;NumCoordEEmpreendimento;IdeStatusHist;IdeUFHist;NumProcesso;NomEmpreendimentoHist;MdaPotencia;DscCursoDagua;DscValorAtoAtivacao;DatAtoAtivacao;DatValidadeAtoOriginal;DscEmpreendedores1;DscEmpreendedores2;DscEmpreendedoresN;DscNumeroAtoProrrogado;DatValidadeProrrogada;DatPublicacaoProrrogada;IdSubBacia;DscSubBacia;DatCargaHistorico;IdeUF;SigUF;NomUF;IdcStatus;DscStatus
2026-07-01;032557;PCH.PH.RS.032557-0;Floresta;-29,27;-53,15;11;46;48500.038365/2025-69;Floresta;19,500;Jacuizinho;49;13/01/2026;2027-03-13 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;85;Alto Jacui;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;032559;PCH.PH.MG.032559-7;Paineiras;-18,52;-48,10;13;26;48500.000033/2014-59;Paineiras;7,100;Ribeirão Jordão;2.186;18/08/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;032563;PCH.PH.RS.032563-5;Taquaral;-29,32;-53,16;11;46;48500.038364/2025-14;Taquaral;9,500;Jacuizinho;48;13/01/2026;2027-03-13 00:00:00;Nascente Renováveis Ltda. - 63636316000194; -; -;;;;85;Alto Jacui;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;032575;PCH.PH.RS.032575-9;Barra dos Caixões;-29,20;-53,07;15;46;48500.003073/2007-23;Barra dos Caixões;9,900;Jacuizinho;285;09/02/2015;;Luiz Antônio Leão Engenharia - 08737024000130; -; -;;;;85;Alto Jacui;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;032576;PCH.PH.RS.032576-7;Lagoão;-29,21;-53,09;15;46;48500.003073/2007-23;Lagoão;6,000;Jacuizinho;285;09/02/2015;;Luiz Antônio Leão Engenharia - 08737024000130; -; -;;;;85;Alto Jacui;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;032577;PCH.PH.PR.032577-5;Foz dos Bandeirantes;-22,89;-52,08;13;39;48500.001694/2020-40;Foz dos Bandeirantes;7,600;Pirapó;2.427;16/08/2021;2029-08-16 00:00:00;Baer Participações Ltda - 35607053000150; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;032586;PCH.PH.MG.032586-4;Sacramento;-19,76;-47,36;13;26;48500.006278/2013-17;Sacramento;18,400;Araguari;3.088;06/12/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;032597;PCH.PH.SC.032597-0;Mantiqueira;-28,36;-49,75;13;48;48500.001200/2015-60;Mantiqueira;7,000;Pelotas;2.307;11/08/2017;2026-12-31 00:00:00;Enebras Projetos de Usinas Hidrelétricas Ltda. - 06329975000144; -; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;032665;PCH.PH.BA.032665-8;Roda Velha;-12,46;-45,19;13;10;48500.002467/2015-74;Roda Velha;11,500;das Fêmeas;668;14/03/2017;2026-12-31 00:00:00;E&C Administração e Serviços - 01471359000100; -; -;;;;46;Grande e outros - Sao Francisco;2026-06-30 09:43:52.357000000;10;BA;Bahia;13;DRS-PCH
2026-07-01;032679;PCH.PH.PR.032679-8;Da Barra;-23,72;-52,13;13;39;48500.002261/2021-92;Da Barra;5,701;Mourão;817;27/03/2023;2031-03-27 00:00:00;LBR Engenharia e Consultoria Ltda - 01573246000115; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;032689;PCH.PH.PR.032689-5;Tapera Jusante;-25,51;-52,26;13;39;48500.001965/2015-08;Tapera Jusante;6,500;Tapera;3.268;15/12/2016;2026-12-31 00:00:00;NN Participações e Administração Ltda. - 18760043000130; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;032693;PCH.PH.MT.032693-3;Nossa Senhora das Graças I;-13,18;-53,47;13;32;48500.004177/2021-11;Nossa Senhora das Graças I;7,500;Curisevo;2.074;15/07/2025;2032-07-15 00:00:00;PCH Nossa Senhora das Graças I Energética SPE Ltda - 48928462000108; -; -;;;;18;Xingu e Paru;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;032721;PCH.PH.MT.032721-2;Gaúcha do Norte;-13,22;-53,50;15;32;48500.004515/2010-54;Gaúcha do Norte;11,100;Curisevo;923;06/04/2015;; -; -; -;;;;18;Xingu e Paru;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;032722;PCH.PH.MT.032722-0;Santa Cruz;-13,33;-53,58;13;32;48500.002546/2015-85;Santa Cruz;11,200;Curisevo;32;08/02/2017;2026-12-31 00:00:00;Energebrasil Hidrelétrica Ltda. - 10273800000130; -; -;;;;18;Xingu e Paru;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;032723;PCH.PH.MT.032723-9;Barreiro;-14,01;-53,84;15;32;48500.004515/2010-54;Barreiro;6,100;Curisevo;2.888;04/10/2010;; -; -; -;;;;18;Xingu e Paru;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;032724;PCH.PH.MS.032724-7;Barra do Jaguari;-22,90;-54,90;13;30;48500.001176/2015-69;Barra do Jaguari;17,369;Amambaí;2.765;13/09/2024;2032-09-13 00:00:00;Ecoger - Ecologino Geração de Energia em Matriz Renovável Ltda. - 21269866000172; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;032727;PCH.PH.MG.032727-1;Perdizes;-19,65;-47,46;13;26;48500.006279/2013-53;Perdizes;13,250;Araguari;2.750;08/10/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;032733;PCH.PH.SC.032733-6;Riqueza;-26,95;-53,40;13;48;48500.001032/2015-11;Riqueza;8,500;das Antas;2.166;17/08/2016;2026-12-31 00:00:00;Riqueza Energética SPE Ltda. - 28679732000179; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;032858;PCH.PH.GO.032858-8;Perdizes;-16,35;-52,45;13;18;48500.002077/2015-02;Perdizes;9,000;Perdizes;1.737;29/06/2017;2026-12-31 00:00:00;Hidrelétrica Vale do Perdizes Ltda. - 09663363000181; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;032906;PCH.PH.SC.032906-1;Kaingang;-26,76;-52,49;13;48;48500.001519/2009-47;Kaingang;9,000;Chapecozinho;3.317;29/09/2015;2026-12-31 00:00:00;Enerbios Consultoria em Energias Renováveis e Meio Ambiente Ltda. - 08929115000177; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;032921;PCH.PH.MT.032921-5;Itiquira III;-17,09;-54,91;13;32;48500.005530/2011-09;Itiquira III;23,000;Itiquira;4.098;23/12/2015;2026-12-31 00:00:00;PCH Itiquira III Energia SPE S.A - 26628998000167; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;032924;UHE.PH.PR.032924-0;Telêmaco Borba;-24,35;-50,59;3;39;48500.000951/2002-19;Telêmaco Borba;109,000;Tibagi;Ofício nº 339/SPH;04/04/2003;;Promon Engenharia Ltda. - 61095923000169; -; -;2.396;2027-08-28 00:00:00;2024-08-28 00:00:00;66;Alto Paraguai;2026-06-30 09:43:52.357000000;39;PR;Paraná;3;Aceito
2026-07-01;032961;PCH.PH.MG.032961-4;São Domingos;-17,76;-45,71;15;26;48500.001285/2004-16;São Domingos;10,000;Rio Santo Antônio;1.764;07/08/2006;; -; -; -;;;;42;Paracatu e outros - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;032968;PCH.PH.MS.032968-1;Cachoeirinha;-19,48;-52,47;13;30;48500.000564/2014-41;Cachoeirinha;23,000;Indaiá Grande;2.850;12/09/2017;2026-12-31 00:00:00;Minas PCH S.A - 07895905000116;Autazes Empreendimentos e Participações Ltda - 21598356000149; -;;;;63;Parana, Verde , Peixe, e outros;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;13;DRS-PCH
2026-07-01;032970;PCH.PH.SC.032970-3;Foz do Chapecozinho;-26,75;-52,63;13;48;48500.007838/2008-85;Foz do Chapecozinho;28,500;Chapecó;3.316;01/10/2015;2026-12-31 00:00:00;Enerbios Consultoria em Energias Renováveis e Meio Ambiente Ltda. - 08929115000177; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;032995;PCH.PH.MG.032995-9;Morrinhos;-17,59;-45,76;15;26;48500.001285/2004-16;Morrinhos;8,500;Rio do Sono;1.764;07/08/2006;; -; -; -;;;;42;Paracatu e outros - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;033028;PCH.PH.RS.033028-0;Vale Fundo;-29,13;-52,19;13;46;48500.008707/2008-15;Vale Fundo;5,600;Forqueta;114;21/01/2016;2026-12-31 00:00:00;Certel Vale Fundo Geração de Energia S.A. - 13694696000145; -; -;;;;86;Taquari;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;033113;PCH.PH.PR.033113-9;Açungui 2C;-25,06;-49,57;13;39;48500.006595/2014-14;Açungui 2C;13,100;Açungui;3.180;13/12/2016;2026-12-31 00:00:00;Translead Empreendimentos e Incorporações Ltda. - 81172264000124; -; -;;;;81;Ribeira do Iguape;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;033153;PCH.PH.RS.033153-8;Coronel Barros;-28,41;-54,04;13;46;48500.006875/2013-33;Coronel Barros;8,500;Conceição;3.095;02/12/2016;2026-12-31 00:00:00;Cooperativa de Geração de Energia e Desenvolvimento Social Ltda. - 08290060000106; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;033220;PCH.PH.TO.033220-8;3 Alta;-11,36;-46,92;13;51;48500.001312/2015-11;3 Alta;7,670;do Peixinho;423;16/02/2017;2026-12-31 00:00:00;Soares Barros Engenharia - Eirel - 05048471000193; -; -;;;;22;Tocantins, entre os rios Parana e do Sono;2026-06-30 09:43:52.357000000;51;TO;Tocantins;13;DRS-PCH
2026-07-01;033415;PCH.PH.MT.033415-4;Estivadinho 3;-14,84;-58,62;15;32;48500.002766/2014-28;Estivadinho 3;9,900;Jauru;1.449;13/05/2015;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;033612;UHE.PH.RJ.033612-2;Paca Grande I;-22,87;-44,45;15;42;48500.003403/2011-67;Paca Grande I;45,500;Rio Paca Grande;1.728;28/05/2015;; -; -; -;;;;59;Litoraneas do Rio de Janeiro;2026-06-30 09:43:52.357000000;42;RJ/SP;Rio de Janeiro / São Paulo;15;Eixo Disponível
2026-07-01;033725;PCH.PH.GO.033725-0;Água Limpa I;-18,96;-51,33;13;18;48500.000351/2014-10;Água Limpa I;21,000;Corrente;3.276;19/12/2016;2026-12-31 00:00:00;J6 Energia Renovável S.A - 04407406000144; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;033758;UHE.PH.BA.033758-7;Jequié;-13,62;-39,18;14;10;48500.003692/2015-28;Jequié;40,000;das Almas ou Jequié;975;04/04/2019;2027-04-04 00:00:00;L&S PAR Ltda. e Flora Agro Negócio Ltda. - 04719885000134;Flora Agronegócio Ltda - 10616781000105; -;;;;51;Jequirica, Paraguacu e outros;2026-06-30 09:43:52.357000000;10;BA;Bahia;14;DRS-UHE
2026-07-01;033761;PCH.PH.BA.033761-7;Preto 2;-13,54;-39,67;13;10;48500.003726/2015-84;Preto 2;5,500;Preto;812;11/04/2017;2026-12-31 00:00:00;L&S PAR Ltda. - 04719885000134;Flora Agro Negócio Ltda. - 10616781000105; -;;;;51;Jequirica, Paraguacu e outros;2026-06-30 09:43:52.357000000;10;BA;Bahia;13;DRS-PCH
2026-07-01;033792;PCH.PH.GO.033792-7;Ranchinho I;-18,86;-51,52;13;18;48500.000352/2014-64;Ranchinho I;14,000;Corrente;1.949;27/07/2016;2026-12-31 00:00:00;FR Incorporadora Ltda. - 04222898000101; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;033801;PCH.PH.GO.033801-0;Foz do Corrente Baixo;-19,21;-50,93;13;18;48500.000353/2014-17;Foz do Corrente Baixo;19,003;Corrente;1.849;19/07/2016;2026-12-31 00:00:00;Minas PCH S.A - 07895905000116; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;033832;UHE.PH.SC.033832-0;Foz do Xaxim;-26,82;-52,71;14;48;48500.006194/2022-66;Foz do Xaxim;36,000;Chapecó;740;20/03/2023;2031-03-20 00:00:00;Xaxim Energética S.A. - 11069746000178; -; -;;;;73;Uruguai, Chapeco,Passo Fundo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;14;DRS-UHE
2026-07-01;033860;UHE.PH.GO.033860-5;Verde 11 Alto;-17,90;-50,40;14;18;48500.003172/2006-62;Verde 11 Alto;49,999;Verde ou Verdão;3.059;27/10/2020;2028-10-27 00:00:00;Alupar Investimento S.A. - 08364948000138;Galvão Energia Participações S.A. - 08937670000140;ELETRONORTE - Centrais Elétricas do Norte do Brasil S/A - 00.357.038/0001-16;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;14;DRS-UHE
2026-07-01;033861;PCH.PH.SC.033861-3;Morro Grande;-28,37;-49,81;13;48;48500.005106/2013-18;Morro Grande;15,000;Pelotas;3.083;29/11/2016;2026-12-31 00:00:00;Cooperativa de Geração de Energia e Desenvolvimento Ltda. - 08290060000106;Morro Grande Geração de Energia Elétrica SPE Ltda - 45337590000180; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;033863;PCH.PH.PR.033863-0;Santa Maria;-25,16;-53,42;13;39;48500.002516/2015-79;Santa Maria;5,500;Andrada;336;08/02/2017;2026-12-31 00:00:00;Hidroelétrica Cascavel SPE Ltda. - 23746989000182; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;033891;PCH.PH.GO.033891-5;Peixe Alt C;-16,54;-52,44;13;18;48500.003696/2009-68;Peixe ALT C;20,000;do Peixe;300;02/02/2017;2026-12-31 00:00:00;RZK Empreendimentos Imobiliários Ltda - 56319718000108; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;033892;PCH.PH.SC.033892-3;A. M. Dias;-27,86;-50,14;13;48;48500.002329/2012-42;A. M. Dias;5,200;Caveiras;1.599;07/06/2017;2026-12-31 00:00:00;Pedras Brancas Geração de Energia S.A - 10751424000142; -; -;;;;71;Canoas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;033905;PCH.PH.MG.033905-9;Machado;-18,64;-48,52;13;26;48500.005215/2013-35;Machado;12,250;Uberabinha;758;10/04/2018;2026-12-31 00:00:00;R3 Engenharia e Consultoria S/S - 10552553000100;Imagem Sistemas de Informação Ltda. - 07668045000188; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;033911;PCH.PH.SC.033911-3;Rabo de Galo;-26,75;-53,39;13;48;48500.001097/2016-39;Rabo de Galo;5,050;Das Antas;1.723;20/06/2017;2026-12-31 00:00:00;Benessere Incorporações S.A. - 10277239000167; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;033924;PCH.PH.SC.033924-5;Penteado;-28,29;-50,62;13;48;48500.002448/2007-38;Penteado;21,000;Pelotinhas;674;23/03/2017;2026-12-31 00:00:00;Lautis Empreendimentos e Participações Ltda. - 09432118000163; -; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;033943;UHE.PH.MG.033943-1;Travessão;-19,49;-41,13;14;26;48500.004573/2013-21;Travessão;38,000;Manhuaçú;3.098;27/12/2018;2026-12-31 00:00:00;Minas PCH S.A. - 07895905000116; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;14;DRS-UHE
2026-07-01;033945;PCH.PH.BA.033945-8;Prazeres;-13,26;-39,07;13;10;48500.003693/2015-72;Prazeres;16,000;Jequiriçá;1.152;27/04/2017;2026-12-31 00:00:00;L&S PAR Ltda. - 04719885000134;Flora Agro Negócio Ltda. - 10616781000105;Alupar Investimentos S.A. - 08.364.948/0001-38;;;;51;Jequirica, Paraguacu e outros;2026-06-30 09:43:52.357000000;10;BA;Bahia;13;DRS-PCH
2026-07-01;033950;PCH.PH.MG.033950-4;Desemboque;-19,89;-47,13;13;26;48500.001595/2014-10;Desemboque;12,730;Araguari;3.119;06/12/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;033966;PCH.PH.PR.033966-0;Das Almas;-24,74;-49,38;13;39;48500.004691/2020-68;Das Almas;7,000;Turvo;3.686;22/11/2021;2029-11-22 00:00:00;Rio Turvo Energética Ltda - 48129897000184; -; -;;;;81;Ribeira do Iguape;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;033996;UHE.PH.MS.033996-2;Inocência;-19,84;-52,24;14;30;48500.001441/2014-28;Inocência;48,000;Sucuriú;4.217;21/01/2019;2027-01-21 00:00:00;Minas PCH S.A. e Energest S.A. - 07895905000116; -; -;;;;63;Parana, Verde , Peixe, e outros;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;14;DRS-UHE
2026-07-01;033997;UHE.PH.MT.033997-0;Boaventura;-15,86;-52,52;15;32;48500.006656/2011-92;Boaventura;32,100;Rio das Garças;1.127;08/04/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;034029;PCH.PH.GO.034029-4;Colinas;-14,22;-48,05;13;18;48500.004031/2007-18;Colinas;26,000;Tocantinzinho;3.072;02/12/2016;2026-12-31 00:00:00;RC Administração e Participações S.A. - 03932129000126; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;034036;PCH.PH.MG.034036-7;Inferno;-19,85;-47,19;13;26;48500.001596/2014-64;Inferno;9,700;Araguari;3.136;06/12/2016;2026-12-31 00:00:00;Autazes Empreendimentos e Participações Ltda. - 21598356000149; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;034039;PCH.PH.PR.034039-1;Km 14;-25,11;-50,93;13;39;48500.001523/2009-13;Km 14;8,300;dos Patos;3.199;14/09/2015;2026-12-31 00:00:00;Enerbios Consultoria em Energias Renováveis e Meio Ambiente Ltda. - 08929115000177; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;034053;PCH.PH.PR.034053-7;Km 19;-25,15;-50,95;13;39;48500.001522/2009-61;Km 19;10,000;dos Patos;3.199;14/09/2015;2026-12-31 00:00:00;Enerbios Consultoria em Energias Renováveis e Meio Ambiente Ltda. - 08929115000177; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;034055;PCH.PH.PR.034055-3;Dois Faróis;-26,02;-51,16;13;39;48500.002929/2015-53;Dois Faróis;5,040;Palmital;1.496;01/06/2017;2026-12-31 00:00:00;Hidroelétrica Dois Faróis Geração de Energia Ltda. - 26222419000181; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;034070;PCH.PH.MT.034070-7;Corredeira;-14,88;-57,82;13;32;48500.003401/2023-10;Corredeira;8,000;Juba;2.074;15/07/2025;2032-07-15 00:00:00;PCH Corredeira Energética SPE Ltda - 61106587000102; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;034071;PCH.PH.MT.034071-5;Usina Velha;-14,91;-57,81;13;32;48500.002287/2003-04;Usina Velha;11,000;Juba;3.199;14/09/2015;2026-12-31 00:00:00;Usina Velha Energética S.A. - 07950665000105; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;034072;PCH.PH.MT.034072-3;Tapirapuã;-14,97;-57,76;13;32;48500.002296/2003-97;Tapirapuã;10,227;Juba;3.199;14/09/2015;2026-12-31 00:00:00;Tapirapuã Energética S.A. - 07950642000109; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;034096;PCH.PH.RS.034096-0;Ijuizinho II;-28,44;-54,29;13;46;48500.003841/2002-27;Ijuizinho II;15,501;Ijuizinho;880;14/04/2016;2026-12-31 00:00:00;Energias Complementares do Brasil Geração de Energia Elétrica S.A. - 09663142000103; -; -;1.717;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;034103;PCH.PH.MT.034103-7;Santo Antônio do Garças;,00;,00;15;32;48500.006656/2011-92;Santo Antônio do Garças;21,700;das Garças;1.127;08/04/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;034129;PCH.PH.ES.034129-0;Santa Bárbara;-20,38;-40,57;13;15;48500.003070/2015-08;Santa Bárbara;12,500;Jucu Braço Norte;1.998;22/07/2019;2027-07-22 00:00:00;PCH Santa Bárbara Energias Ltda. - 38473932000124; -; -;;;;57;Litoraneas do Espirito Santo;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;13;DRS-PCH
2026-07-01;034185;PCH.PH.SC.034185-1;Assombrado;-27,26;-51,54;13;48;48500.003117/2015-25;Assombrado;16,500;Rio do Peixe;505;13/03/2018;2026-12-31 00:00:00;Mauê S.A. – Geradora e Fornecedora de Insumos - 07004149000198; -; -;;;;72;Uruguai, Inhanduva, Peixe e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;034196;PCH.PH.PR.034196-7;Minucci;-25,26;-53,43;13;39;48500.004533/2015-41;Minucci;7,000;Andrada;3.504;19/10/2017;2026-12-31 00:00:00;Hidrelétrica Minucci SPE S.A - 23282119000108; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;034212;PCH.PH.ES.034212-2;Pedra Mulata;,00;,00;11;15;48500.038526/2025-14;Pedra Mulata;10,000;Jucu Braço Norte;407;10/02/2026;2027-04-10 00:00:00;Nascente Renováveis Ltda. - 63636316000194; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;11;DRI-PCH
2026-07-01;034269;PCH.PH.PR.034269-6;Salto Alemã;-26,08;-52,60;13;39;48500.904996/2000-37;Salto Alemã;29,800;Chopim;1.019;13/04/2017;2026-12-31 00:00:00;Trix Engenharia Civil Ltda - 77620631000138; -; -;;;;65;Parana, Iguacu;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;034302;PCH.PH.SC.034302-1;Barra do Pinheiro;-27,36;-51,74;13;48;48500.003448/2015-65;Barra do Pinheiro;14,700;Rio do Peixe;1.339;18/05/2017;2026-12-31 00:00:00;Mauê S.A. – Geradora e Fornecedora de Insumos - 07004149000198; -; -;;;;72;Uruguai, Inhanduva, Peixe e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;034431;PCH.PH.SC.034431-1;Curitibanos;-27,20;-50,68;13;48;48500.004739/2010-66;Curitibanos;13,600;Marombas;2.757;19/10/2016;2026-12-31 00:00:00;Energética Curitibanos S.A. - 10758925000150; -; -;;;;71;Canoas;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;034439;PCH.PH.ES.034439-7;São Bento;-20,32;-40,65;13;15;48500.008192/2022-10;São Bento;6,500;Jucu Braço Norte;242;29/01/2024;2032-01-29 00:00:00;São Bento Energia Ltda - 55291719000110; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;15;ES;Espírito Santo;13;DRS-PCH
2026-07-01;034445;PCH.PH.MT.034445-1;A2E14;-13,10;-58,52;15;32;48500.001111/2011-90;A2E14;21,760;Buriti e Córrego Água Quente;4.737;09/12/2014;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;034446;PCH.PH.MG.034446-0;Areado;-18,65;-45,88;13;26;48500.002954/2008-16;Areado;11,500;Ribeirão Areado;3.196;11/09/2015;2026-12-31 00:00:00;LH Engenharia e Mineração Ltda. - 04038078000156;Lig Móbile Telecomunicações Ltda. - 00186938000148; -;;;;41;Das Velhas - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;034447;PCH.PH.MG.034447-8;Mateus José;-18,09;-45,33;13;26;48500.003946/2008-89;Mateus José;11,000;Abaeté;3.240;21/09/2015;2026-12-31 00:00:00;LH Engenharia e Mineração Ltda. - 04038078000156;Lig Móbile Telecomunicações Ltda. - 00186938000148; -;;;;41;Das Velhas - Sao Francisco;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;13;DRS-PCH
2026-07-01;034448;PCH.PH.MT.034448-6;A2E15;-13,01;-58,47;15;32;48500.001111/2011-90;A2E15;13,200;Buriti e Córrego Água Quente;4.737;09/12/2014;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
